beta=-70.0
yaw=0.0
{
{ 0.0000000,355.7674411,160.2495686,22.7056390,199.7504314,337.5942456,199.9886696,340.3031717,160.0113304,19.6968283},
{ 3.7325884,355.6670325,160.0228664,23.0601767,199.9771336,337.3110785,199.9885602,340.0232519,160.0114398,19.9767481},
{ 7.6378001,349.4467649,160.0228664,20.6997697,199.9771336,339.6558503,199.9885686,340.0232519,160.0114314,19.9767481},
{ 11.5504822,347.4862674,160.0228664,20.4009566,199.9771336,339.8909291,199.9885622,340.0232519,160.0114378,19.9767481},
{ 15.4635089,348.0339600,160.0228664,20.7134480,199.9771336,340.0868086,199.9885573,340.0232519,160.0114427,19.9767481},
{ 19.3765517,346.7931033,160.0228664,20.7954310,199.9771336,339.3029725,199.9885529,340.0906094,160.0114471,19.9093906},
{ 23.2895951,346.8759437,160.0228664,21.1231904,199.9771336,339.5055816,199.9885500,340.2776743,160.0114500,19.7223257},
{ 27.2026385,347.4579311,160.0228664,22.0049895,199.9771336,340.8230657,199.9885481,340.5945138,160.0114519,19.4054862},
{ 31.1156820,345.5622478,160.0228664,21.5884669,199.9771336,340.0072992,199.9885469,343.2963835,160.0114531,19.1265138},
{ 35.0287255,347.9081442,160.0228664,21.3234915,199.9771336,340.0406170,199.9885461,341.4855104,160.0114539,18.5417146},
{ 36.6117505,346.7598030,160.0228664,20.8145710,199.9594881,344.2477589,199.9709003,347.0024556,160.0290997,18.1074663},
{ 38.9294889,344.4656617,160.0702311,20.9363743,199.7922043,339.7935752,199.9411374,343.8680246,160.0588626,17.8645555},
{ 40.6006730,342.6036929,160.1151008,19.8519510,199.8598563,343.8943330,199.8753879,344.1905590,160.1246121,17.5827790},
{ 50.2204509,331.3651389,160.0239105,19.5457720,199.9761002,341.5168569,199.9875005,341.4185533,160.0124995,18.5960404},
{ 53.9680896,329.3855938,160.0239105,18.8398757,199.9761002,343.1143141,199.9868246,347.6699636,160.0131754,18.3466888},
{ 55.6652721,327.7017772,160.0381754,18.9921012,199.9618315,343.7667923,199.9632907,347.2369111,160.0367093,18.0799655},
{ 58.0694382,325.2400134,160.0757374,18.0834715,199.9242670,341.7958965,199.9308750,343.9172186,160.0691250,17.8568493},
{ 59.0391884,324.0522722,160.1349216,18.2342143,199.7904026,341.6241736,199.8453886,343.4053581,160.1546114,17.4174908},
{ 62.9568097,320.1638077,160.1795890,18.0569049,199.7741573,342.0029206,199.8318449,343.3686461,160.1681551,17.4161551},
{ 67.1816171,315.9501164,160.1667619,17.3807046,199.8291237,342.2122790,199.8446086,343.7872292,160.1553914,17.4226082},
{ 71.3231687,312.3369443,160.1576986,17.3372635,199.7987075,341.9453043,199.8537028,343.5430140,160.1462972,17.4259024},
{ 75.4786331,307.7041684,160.1484810,18.1689319,199.8217670,341.0844607,199.8629676,344.1283770,160.1370324,17.4922874},
{ 80.1091607,303.1294901,160.1228588,18.4206860,199.8643401,341.9050414,199.8885363,342.8835936,160.1114637,17.6016253},
{ 87.1087293,296.2575182,160.0462350,18.7711250,199.9537602,343.6511463,199.9651727,347.5942997,160.0348273,18.0544137},
{ 91.5286245,292.1782015,160.0387532,18.1030012,199.8765217,342.3650974,199.9726850,347.7780729,160.0273150,18.1054660},
{ 92.8347573,290.4490904,160.0714676,17.8379717,199.9045778,342.9514834,199.9188139,344.2129786,160.0811861,17.7896551},
{ 98.7447585,284.8039298,160.0463772,18.0313907,199.8602629,341.9011761,199.9650443,344.8268585,160.0349557,18.0474816},
{ 102.8159330,280.5480253,160.0452800,18.0733632,199.9546508,341.4167743,199.9661086,345.2923705,160.0338914,18.0627590},
{ 105.7395932,277.6036701,160.0637908,17.9528711,199.9361815,342.3636649,199.9475925,344.0498412,160.0524075,17.9647837},
